# time = 2.000259116430e-09
# x  density  temperature  T_rad  velocity_x  pressure  mass_coord
8.913463324481e-04 6.537993171421e+01 5.118715848872e+04 5.094896414313e+04 3.289330501391e+05 2.098724442172e+12 3.681470264617e-03
8.917865996411e-04 6.636717116600e+01 5.080329351906e+04 5.085947806559e+04 3.289698056266e+05 2.100498523389e+12 3.710922024625e-03
8.922338724620e-04 6.586190622712e+01 5.100638585791e+04 5.065201125707e+04 3.289685488226e+05 2.100101697376e+12 3.739765802198e-03
8.926624861505e-04 6.629303714724e+01 5.085136250647e+04 5.114758398372e+04 3.289516213146e+05 2.101658294579e+12 3.768079084433e-03
8.930880581639e-04 6.605679481359e+01 5.094644370262e+04 5.094109443017e+04 3.289629486677e+05 2.101487414434e+12 3.796398811405e-03
8.935199218481e-04 6.731556647325e+01 5.040522196742e+04 4.962155219951e+04 3.289755979044e+05 2.099692672671e+12 3.826428300814e-03
8.939802586157e-04 6.744327787572e+01 5.035998698222e+04 5.115302247097e+04 3.289476667816e+05 2.100099050791e+12 3.855025672241e-03
8.943679640053e-04 6.652367883772e+01 5.072718969329e+04 5.072347979731e+04 3.289167811093e+05 2.099715309160e+12 3.883250951482e-03
8.948288370387e-04 6.864788335204e+01 4.990335383742e+04 5.027185761536e+04 3.289293209725e+05 2.101466505892e+12 3.913567209314e-03
8.952512034105e-04 6.695674829543e+01 5.055952998673e+04 5.003699790801e+04 3.289599045381e+05 2.100310664354e+12 3.940507025258e-03
8.956335301168e-04 6.717574690975e+01 5.047128362046e+04 5.056452931639e+04 3.289330590632e+05 2.100338347302e+12 3.969019253352e-03
8.961000879978e-04 6.812526142897e+01 5.009449406155e+04 5.009707280637e+04 3.289507252018e+05 2.100509141796e+12 4.000045645456e-03
8.965443931786e-04 6.900099970596e+01 4.975794334339e+04 4.975674909019e+04 3.290367446037e+05 2.100927430355e+12 4.030397974115e-03
8.969798528936e-04 6.826337502934e+01 5.006138000684e+04 5.025703375826e+04 3.290408021325e+05 2.101945863423e+12 4.059683085251e-03
8.974023967896e-04 6.784327134621e+01 5.025384924831e+04 5.003695176996e+04 3.291492311197e+05 2.103692758302e+12 4.086149870175e-03
8.977600860515e-04 6.854563653548e+01 4.999442188091e+04 4.994718421202e+04 3.291935492052e+05 2.104905820347e+12 4.113911740368e-03
8.982124226817e-04 6.929992365533e+01 4.970694249728e+04 4.974893651647e+04 3.293193176617e+05 2.105295192496e+12 4.144847312975e-03
8.986528885533e-04 6.869921189034e+01 4.996033038825e+04 4.996263523464e+04 3.294167736983e+05 2.106660440281e+12 4.173193226861e-03
8.990376407040e-04 6.994717253013e+01 4.951398262838e+04 4.950750147513e+04 3.295407419158e+05 2.109028578768e+12 4.201207410347e-03
8.994538983003e-04 6.976680799038e+01 4.960743085323e+04 4.959451210616e+04 3.296835710464e+05 2.110708888524e+12 4.230958413941e-03
8.998905105558e-04 7.044367169235e+01 4.938220618345e+04 4.939725967653e+04 3.298218357508e+05 2.112868342527e+12 4.261947444324e-03
9.003337226945e-04 7.042281415234e+01 4.942214727013e+04 4.942329959524e+04 3.299424316121e+05 2.115064558878e+12 4.292182780452e-03
9.007491907006e-04 7.113067232009e+01 4.920221662859e+04 4.920256007982e+04 3.300896261118e+05 2.118165859364e+12 4.320836809521e-03
9.011393956379e-04 7.080032311228e+01 4.935222098142e+04 4.900226155845e+04 3.302746114695e+05 2.120003496090e+12 4.348094459391e-03
9.015191772959e-04 7.142348628197e+01 4.916102984963e+04 4.947732779933e+04 3.303659711448e+05 2.122816243068e+12 4.377679522035e-03
9.019678363703e-04 7.226918064030e+01 4.887832042172e+04 4.890505245247e+04 3.306281224966e+05 2.124717911804e+12 4.409704349055e-03
9.024054424157e-04 7.107140801308e+01 4.934175314797e+04 4.931364245877e+04 3.307808341929e+05 2.126260644043e+12 4.439279182303e-03
9.028000932251e-04 7.223587072778e+01 4.894592174052e+04 4.894487698519e+04 3.308878523896e+05 2.128577517884e+12 4.468403160910e-03
9.032118002076e-04 7.152859421666e+01 4.924131204234e+04 4.920032722686e+04 3.310018676704e+05 2.131058968396e+12 4.497829708727e-03
9.036228843938e-04 7.329100346072e+01 4.862490134155e+04 4.851266068652e+04 3.311248264264e+05 2.132716335568e+12 4.527384064002e-03
9.040182936073e-04 7.190798592883e+01 4.915127338705e+04 4.931502143012e+04 3.312294531590e+05 2.134516485840e+12 4.554733681115e-03
9.043835681138e-04 7.306671232389e+01 4.873032810782e+04 4.872907357150e+04 3.313161309196e+05 2.134486007095e+12 4.582502393048e-03
9.047783856122e-04 7.334219278438e+01 4.865316837549e+04 4.865317911006e+04 3.313759163643e+05 2.135982536981e+12 4.609676137685e-03
9.051245807180e-04 7.299256439302e+01 4.877046773245e+04 4.877046863340e+04 3.313824564891e+05 2.135434406047e+12 4.638040852145e-03
9.055555802401e-04 7.347947525230e+01 4.862125284633e+04 4.862068396658e+04 3.313895927951e+05 2.137175467180e+12 4.669487144654e-03
9.059805011611e-04 7.441586907330e+01 4.828264678019e+04 4.766984993629e+04 3.314276247793e+05 2.136552845159e+12 4.699513862225e-03
9.063625779395e-04 7.460276250986e+01 4.824245551067e+04 4.887132325484e+04 3.314324392908e+05 2.138315668348e+12 4.727634110691e-03
9.067343673054e-04 7.434480147627e+01 4.833132684959e+04 4.832631379389e+04 3.314233105977e+05 2.138242799303e+12 4.757929418032e-03
