# time = 2.000000000000e-09
# x  density  temperature  T_rad  velocity_x  pressure  mass_coord
8.987917255534e-04 4.974187641292e+01 6.043892538454e+04 6.043892528121e+04 3.334053001400e+05 2.164229853461e+12 2.287317776696e-03
8.993737507382e-04 5.012924651946e+01 6.023750564584e+04 6.023750564814e+04 3.336558546563e+05 2.167110858290e+12 2.316327500804e-03
8.999491227266e-04 5.055471605447e+01 6.003178856832e+04 6.003178886251e+04 3.339810498689e+05 2.171004088757e+12 2.345281895799e-03
9.005192183525e-04 5.095427474320e+01 5.986275372024e+04 5.986275392270e+04 3.343846833173e+05 2.175913317497e+12 2.374274660543e-03
9.010871141862e-04 5.130444022741e+01 5.974327252705e+04 5.974327273057e+04 3.348645895295e+05 2.181781329046e+12 2.403330823036e-03
9.016519141724e-04 5.163001951433e+01 5.965491345747e+04 5.965491343723e+04 3.354114135564e+05 2.188494546509e+12 2.432435245353e-03
9.022145366660e-04 5.199273745814e+01 5.955584500182e+04 5.955584466738e+04 3.360116070614e+05 2.195863206392e+12 2.461554294064e-03
9.027720340251e-04 5.242522997917e+01 5.942220517558e+04 5.942220518509e+04 3.366466379267e+05 2.203627925955e+12 2.490613910359e-03
9.033231485427e-04 5.291638794270e+01 5.925802824656e+04 5.925802812221e+04 3.372926478189e+05 2.211559496867e+12 2.519618895962e-03
9.038682912237e-04 5.342220220645e+01 5.908751657710e+04 5.908751669204e+04 3.379239306808e+05 2.219470945413e+12 2.548585121369e-03
9.044075750249e-04 5.387435240809e+01 5.894764318395e+04 5.894764336361e+04 3.385239345453e+05 2.227154962267e+12 2.577562915582e-03
9.049440459351e-04 5.423928880581e+01 5.884816792052e+04 5.884816799315e+04 3.390558534785e+05 2.234077790552e+12 2.606610298283e-03
9.054786577526e-04 5.451986719478e+01 5.876536336787e+04 5.876536320995e+04 3.394099558422e+05 2.238963162537e+12 2.635726420032e-03
9.060121381094e-04 5.474592088253e+01 5.865236077755e+04 5.865236067756e+04 3.394739674715e+05 2.240035298438e+12 2.664861363920e-03
9.065430272405e-04 5.501568942843e+01 5.849987082101e+04 5.849987060963e+04 3.394315071755e+05 2.240174455353e+12 2.693956794680e-03
9.070698520475e-04 5.532337719129e+01 5.831114601482e+04 5.831114604980e+04 3.393398484800e+05 2.239337428026e+12 2.722991198750e-03
9.075926523916e-04 5.562794617161e+01 5.810062000790e+04 5.810062012611e+04 3.391147594559e+05 2.236952576777e+12 2.751959454979e-03
9.081113521647e-04 5.586068891822e+01 5.790274820778e+04 5.790274837890e+04 3.387463677372e+05 2.232778483166e+12 2.780924269521e-03
9.086296898898e-04 5.598706880055e+01 5.773834163875e+04 5.773834184661e+04 3.382425829120e+05 2.226967534709e+12 2.809963151615e-03
9.091486946338e-04 5.602563502893e+01 5.760308611340e+04 5.760308603041e+04 3.376335777005e+05 2.219940774203e+12 2.839070719679e-03
9.096687702340e-04 5.604396831056e+01 5.746922989015e+04 5.746922987966e+04 3.369658535181e+05 2.212315121196e+12 2.868221067353e-03
9.101889617153e-04 5.610906241358e+01 5.731169271669e+04 5.731169258571e+04 3.362973791269e+05 2.204819874925e+12 2.897351015969e-03
9.107071033432e-04 5.626117268504e+01 5.712478806493e+04 5.712478792802e+04 3.357128244766e+05 2.198439213317e+12 2.926423243319e-03
9.112224356357e-04 5.651792694906e+01 5.692369747314e+04 5.692369748387e+04 3.353308568422e+05 2.194646938149e+12 2.955420242341e-03
9.117332202086e-04 5.683472942005e+01 5.674198096181e+04 5.674198088677e+04 3.352255653922e+05 2.193969587470e+12 2.984365849388e-03
9.122410243522e-04 5.712849185742e+01 5.659203220447e+04 5.659203227545e+04 3.351926349847e+05 2.194408032595e+12 3.013325700066e-03
9.127470698566e-04 5.735401651200e+01 5.648439408872e+04 5.648439409482e+04 3.352174579831e+05 2.195159123044e+12 3.042347959107e-03
9.132530636410e-04 5.753094927728e+01 5.640926822155e+04 5.640926807053e+04 3.352887654019e+05 2.196299778491e+12 3.071448197096e-03
9.137587075352e-04 5.771401450885e+01 5.633853062328e+04 5.633853079025e+04 3.354179533043e+05 2.197891644045e+12 3.100603426177e-03
9.142633981093e-04 5.796635147111e+01 5.624108474620e+04 5.624108465531e+04 3.356082778950e+05 2.200051161036e+12 3.129746941873e-03
9.147642397089e-04 5.829935697267e+01 5.611320290001e+04 5.611320274696e+04 3.358580220705e+05 2.202878170999e+12 3.158821148103e-03
9.152608089810e-04 5.869895452974e+01 5.596417031664e+04 5.596417020051e+04 3.361634460591e+05 2.206448394248e+12 3.187824053401e-03
9.157524312543e-04 5.913103736305e+01 5.581247533341e+04 5.581247556953e+04 3.365214350029e+05 2.210787148144e+12 3.216763579499e-03
9.162396359182e-04 5.953189133523e+01 5.568984656306e+04 5.568984671567e+04 3.369304519316e+05 2.215857905201e+12 3.245715941709e-03
9.167250985613e-04 5.987506010693e+01 5.560742156912e+04 5.560742179263e+04 3.373895857199e+05 2.221567372556e+12 3.274733314837e-03
9.172089000184e-04 6.015356151440e+01 5.556571335182e+04 5.556571325669e+04 3.378957662994e+05 2.227775051527e+12 3.303818515766e-03
9.176921302780e-04 6.042721585558e+01 5.553209751336e+04 5.553209738544e+04 3.384425484975e+05 2.234323715281e+12 3.332962774375e-03
9.181735070484e-04 6.074173038062e+01 5.548171571137e+04 5.548171557027e+04 3.390195861323e+05 2.241064301662e+12 3.362107496557e-03
9.186517579343e-04 6.113368089003e+01 5.539483611140e+04 5.539483607442e+04 3.396129282018e+05 2.247851765037e+12 3.391203604680e-03
9.191253917607e-04 6.157973721557e+01 5.528144171383e+04 5.528144193255e+04 3.402069814845e+05 2.254545788763e+12 3.420242938746e-03
9.195949036955e-04 6.205570933230e+01 5.515230896113e+04 5.515230891649e+04 3.407882734202e+05 2.261047918164e+12 3.449226453836e-03
9.200595045249e-04 6.250936817904e+01 5.503006817669e+04 5.503006818213e+04 3.413377282509e+05 2.267192641521e+12 3.478165234476e-03
9.205208058917e-04 6.288516778513e+01 5.493192705813e+04 5.493192716026e+04 3.418140803436e+05 2.272410337076e+12 3.507130960869e-03
9.209807305441e-04 6.314479724454e+01 5.486225750698e+04 5.486225765948e+04 3.421573261680e+05 2.275850550940e+12 3.536162034900e-03
9.214403139208e-04 6.329799601575e+01 5.480799818355e+04 5.480799805158e+04 3.422955233532e+05 2.276990498583e+12 3.565276590566e-03
